icao24,callsign,origin_country,longitude,latitude,velocity,baro_altitude,geo_altitude,vertical_rate,hour,delay_seconds
a40d7a,DAL2971 ,United States,-94.3,43.5713,232.01,9639.3,9738.36,7.15,14,0
a64d15,N505FW  ,United States,-97.3111,32.8174,22.22,350.52,373.38,-0.65,14,1
a64d16,LXJ505  ,United States,-96.825,32.5488,146.79,1684.02,1752.6,-5.53,14,1
a2c145,N277J   ,United States,-118.2367,35.3694,60.89,2994.66,3063.24,0.0,14,0
abfac6,SWA698  ,United States,-102.7046,40.8125,206.38,10683.24,11049.0,-13.66,14,1
abc780,SWA1341 ,United States,-81.6489,37.7119,271.99,10058.4,10187.94,0.0,14,16
acba1b,SWA977  ,United States,-83.7537,34.1714,166.53,3924.3,4038.6,-5.53,14,3
a2716a,N2569Q  ,United States,-112.0851,41.5415,49.05,1516.38,1539.24,0.98,14,0
a15186,N184WK  ,United States,-87.9534,43.1596,46.75,624.84,586.74,0.0,14,1
a4012b,N3570E  ,United States,-118.4738,34.1942,46.35,457.2,449.58,0.98,14,0
a3f436,FFT3232 ,United States,-86.1582,41.8908,278.69,10668.0,10675.62,0.0,14,0
a57aa1,N452MD  ,United States,-97.8323,32.2063,76.48,1950.72,2034.54,0.0,14,1
ae1425,GOAT12  ,United States,-98.7479,29.468,93.35,5013.96,5280.66,3.58,14,1
ae1422,JAVAN55 ,United States,-97.3699,30.4415,153.51,5684.52,5989.32,-11.05,14,0
ab647c,N833LC  ,United States,-80.1555,43.0983,252.69,10302.24,10050.78,-4.88,14,0
a52105,N43CP   ,United States,-117.9871,33.9231,97.78,3169.92,3246.12,0.65,14,0
a341e2,N309MP  ,United States,-80.4227,25.6485,20.58,-38.1,15.24,-1.95,14,2
a2ba3f,N275ND  ,United States,-71.4407,42.5593,47.31,548.64,426.72,0.0,14,0
a26a83,EPI255  ,United States,-104.8347,39.5689,34.02,1706.88,1760.22,-2.6,14,0
ac712d,SWA4271 ,United States,-117.8843,33.5479,121.05,1516.38,1546.86,13.0,14,0
a8dbff,N670CW  ,United States,-97.4117,35.7469,150.32,2743.2,2834.64,-10.73,14,0
a617d2,LFA461  ,United States,-82.1087,28.9985,67.52,731.52,815.34,-3.25,14,6
aa91fe,RAX270  ,United States,-100.2241,32.2125,227.35,10469.88,10957.56,6.18,14,0
a51a9d,ASI726  ,United States,-112.5762,33.6988,49.48,1341.12,1371.6,-0.65,14,0
a63a94,N500GP  ,United States,-75.0957,40.3345,43.24,426.72,373.38,-2.28,14,1
a09322,SKW5321 ,United States,-87.0795,40.0466,259.29,10881.36,11010.9,5.2,14,0
a5d1f7,SWA2187 ,United States,-99.7889,33.2449,199.29,9144.0,9578.34,0.0,14,1
a27ca5,N26AA   ,United States,-84.5595,33.3306,54.93,510.54,548.64,1.95,14,0
a87a58,N6451Q  ,United States,-98.0264,29.7027,58.36,472.44,533.4,0.65,14,0
acd2be,SWA1349 ,United States,-107.5399,35.0185,211.15,11582.4,12077.7,0.0,14,0
a99a3d,SKW5712 ,United States,-85.5815,38.111,269.39,9448.8,9639.3,0.0,14,0
acd2d3,EDV4659 ,United States,-74.767,40.4964,164.22,3101.34,2964.18,0.33,14,0
a7b133,JIA5557 ,United States,-81.1298,34.4357,197.4,6758.94,6964.68,8.13,14,0
a2f9b3,FDX546  ,United States,-94.4468,35.1091,225.36,10370.82,10728.96,0.0,14,0
a6f1d3,N5469K  ,United States,-85.0014,35.0598,38.48,396.24,426.72,-3.58,14,0
a1bfb2,UAL886  ,United States,-77.7712,32.461,233.18,10363.2,10683.24,0.0,14,1
a9ea32,EJA738  ,United States,-93.8491,34.1134,225.04,12184.38,12573.0,0.33,14,0
c033f6,CFTRP   ,Canada,-111.0584,32.9779,243.07,13716.0,14218.92,0.33,14,0
a03ce6,AAL1857 ,United States,-77.7676,36.9481,246.26,10683.24,10812.78,0.0,14,0
a35605,DAL2011 ,United States,-84.2455,33.5371,115.24,2049.78,2125.98,-11.05,14,0
a1c6a8,SWA2309 ,United States,-118.8816,34.2603,213.25,7879.08,8221.98,-12.68,14,0
a8e45c,NKS2664 ,United States,-105.1049,31.7645,224.38,10363.2,10881.36,0.0,14,0
a24930,N2464C  ,United States,-93.9,36.6326,70.58,1760.22,1821.18,-0.65,14,0
ac1b8b,WSN24   ,United States,-120.384,37.1673,120.26,914.4,944.88,-6.18,14,0
a8947e,DAL8946 ,United States,-85.3882,43.1752,283.18,8823.96,8694.42,-13.0,14,0
a0ef0a,N15976  ,United States,-95.8799,36.0065,60.02,2377.44,2438.4,-0.33,14,0
ae5b68,RAIDR23 ,United States,-121.8727,38.2927,64.87,152.4,137.16,-2.93,14,0
a7615f,DAL26   ,United States,-97.5136,43.8097,298.36,11887.2,12031.98,0.0,14,0
0d0b89,LET5089 ,Mexico,-96.8208,28.3784,256.9,11887.2,12435.84,0.0,14,1
a9ea11,N738PJ  ,United States,-108.3404,45.8528,64.39,1828.8,1828.8,-2.6,14,3
a9adca,N7223Q  ,United States,-87.0233,41.4428,41.87,548.64,502.92,1.63,14,0
a069fd,N126AA  ,United States,-82.2384,28.4265,48.36,678.18,739.14,1.95,14,0
abfb7c,EJA871  ,United States,-121.2392,38.6272,286.75,10012.68,10279.38,14.31,14,0
a3a61a,EJA334  ,United States,-75.5498,38.0414,236.07,12496.8,12504.42,-0.65,14,0
a831e5,SKW5454 ,United States,-100.8226,39.066,249.72,11277.6,11658.6,0.0,14,0
a189da,N199CP  ,United States,-86.6664,35.0303,125.01,8229.6,8465.82,-0.33,14,0
a594fa,EJA459  ,United States,-78.9515,39.393,262.32,6088.38,5996.94,-11.38,14,1
a10350,N1643E  ,United States,-98.0266,33.1303,77.52,1706.88,1767.84,-0.98,14,16
ab7704,KSU38   ,United States,-97.6968,39.0774,41.01,647.7,678.18,-3.9,14,91
a724e3,N56DG   ,United States,-71.3553,43.0038,45.16,647.7,510.54,-2.93,14,45
a5d1b9,UAL1191 ,United States,-107.9752,42.9398,185.11,10972.8,11262.36,0.0,14,0
a46304,DAL2374 ,United States,-80.1943,32.927,118.91,1501.14,1516.38,17.88,14,1
a3696e,DAL2665 ,United States,-76.2032,43.8243,244.82,11269.98,10965.18,-0.33,14,0
a22f6f,NJM24   ,United States,-85.4944,44.5859,166.4,5044.44,4846.32,11.05,14,0
a043ec,EJA116  ,United States,-94.6159,44.159,211.27,13106.4,13205.46,0.33,14,0
ae6266,LTHL209 ,United States,-98.1444,27.6096,161.41,0.0,960.12,-6.18,14,0
a8a7cf,N657MA  ,United States,-84.1558,36.2535,139.53,6705.6,6873.24,0.0,14,0
a844c7,BPX208  ,United States,-84.9129,34.1872,38.57,1333.5,1371.6,0.65,14,20
a57af9,N452QS  ,United States,-80.2921,25.9125,57.19,-38.1,15.24,-3.25,14,1
a83dcc,N630AR  ,United States,-81.0207,36.979,204.57,9075.42,9243.06,5.2,14,0
ae625e,HAWK232 ,United States,-97.8595,27.6902,98.77,518.16,563.88,-2.6,14,0
a7d751,NKS712  ,United States,-77.8546,36.6426,246.86,9144.0,9296.4,-0.33,14,0
a88d49,TCF650  ,United States,-81.2581,29.6334,54.15,1303.02,1341.12,0.0,14,3
a35655,N314GT  ,United States,-84.5196,34.117,37.38,1287.78,1318.26,0.0,14,0
ab7715,N838LJ  ,United States,-117.9848,33.3179,143.86,3162.3,3261.36,-9.75,14,0
a8e428,LFA531  ,United States,-80.8754,28.0898,50.17,792.48,1036.32,-2.93,14,0
a41fd9,N365L   ,United States,-96.2873,31.9876,190.17,4899.66,5128.26,-10.4,14,0
a1bff3,PFA313  ,United States,-80.505,27.8556,55.03,1082.04,1120.14,-4.88,14,0
a5e4f9,N4790Z  ,United States,-94.2071,36.3638,43.77,502.92,533.4,-1.95,14,9
a5d1c6,UPS5774 ,United States,-90.3959,40.7979,238.94,10972.8,11125.2,0.0,14,0
a9b4a4,RPA3433 ,United States,-81.671,41.5726,179.03,3787.14,3680.46,10.73,14,0
a21c4c,ENY4057 ,United States,-101.1185,39.6133,223.07,9753.6,10104.12,0.33,14,0
a82aa8,SKW5704 ,United States,-121.7255,37.1238,169.88,6263.64,6438.9,7.48,14,0
a6fdd2,00000000,United States,-96.1824,41.0438,212.32,5852.16,5974.08,15.28,14,0
ae5b6c,RAIDR05 ,United States,-110.0903,36.988,151.88,5486.4,5722.62,-0.65,14,0
a6eab0,N545BZ  ,United States,-79.2599,29.3956,225.54,14325.6,14775.18,0.33,14,0
a4fa62,N42MJ   ,United States,-80.4803,26.6077,160.24,7101.84,7490.46,9.1,14,2
a030a8,RPA4620 ,United States,-79.2916,39.0273,151.24,9753.6,9745.98,0.0,14,2
ae627c,HAWK236 ,United States,-97.9315,27.5692,209.97,777.24,853.44,-11.7,14,0
a91739,EJA685  ,United States,-105.3344,39.0742,201.53,5509.26,5730.24,-10.08,14,0
a7745c,VJA58   ,United States,-116.7111,33.2434,115.99,2377.44,2468.88,-8.13,14,0
a22315,N237FY  ,United States,-80.6707,28.3252,35.04,152.4,213.36,-0.65,14,0
a03cf0,N114VF  ,United States,-77.5274,35.766,91.25,3985.26,4030.98,-2.6,14,0
a22f4a,N24SV   ,United States,-93.1352,40.332,213.48,9182.1,9395.46,-7.48,14,1
a163c2,SKW3028 ,United States,-115.1644,36.0857,49.26,609.6,624.84,-0.65,14,1
3c670b,DLH5Y   ,Germany,-104.1646,41.4226,221.69,12489.18,12801.6,0.0,14,1
a426a5,DAL2756 ,United States,-73.8271,40.8383,70.07,434.34,350.52,-3.25,14,0
a1bfde,N2112G  ,United States,-97.0536,33.5877,39.45,1333.5,1379.22,0.33,14,0
a9042a,N680KT  ,United States,-97.2518,34.5131,240.46,6614.16,6903.72,-11.7,14,1
ae6294,HAWK261 ,United States,-98.0948,26.857,130.51,0.0,960.12,-1.63,14,1
ae6291,HAWK239 ,United States,-98.1438,27.0877,133.73,0.0,960.12,0.0,14,0
ae6290,HAWK229 ,United States,-98.4293,26.8857,243.9,4846.32,5151.12,0.65,14,0
a76d90,EJA578  ,United States,-94.5026,39.1102,138.39,2857.5,2948.94,20.16,14,2
ab27c9,N818HF  ,United States,-81.4365,42.5503,274.35,11887.2,11742.42,-0.33,14,0
a296e5,N266SP  ,United States,-104.7619,40.4875,47.47,2072.64,2141.22,0.0,14,0
ae626d,BLZR217 ,United States,-97.811,27.6152,69.97,518.16,556.26,0.0,14,0
a08021,AAL1459 ,United States,-77.674,34.5473,225.15,9768.84,10005.06,0.0,14,1
ae626b,BLZR215 ,United States,-97.7872,27.5228,76.89,0.0,175.26,-0.33,14,0
a88d4d,LXJ650  ,United States,-116.5488,38.1041,231.74,14325.6,14668.5,0.33,14,74
aa9de7,RPA3489 ,United States,-85.0328,42.8376,176.72,9144.0,9014.46,-0.33,14,0
a63a83,LXJ500  ,United States,-104.9445,39.5194,120.18,2964.18,3078.48,11.05,14,0
a22327,N237GR  ,United States,-84.3153,40.7988,197.6,9144.0,9144.0,-0.33,14,0
ac47b7,SWA3093 ,United States,-106.1961,34.3962,248.48,11277.6,11803.38,0.0,14,0
a1165d,N1696X  ,United States,-78.7602,35.4638,97.63,1645.92,1653.54,0.0,14,0
ae6279,BLZR231 ,United States,-97.949,27.6784,151.72,1074.42,1143.0,-5.2,14,0
a5caea,N4720K  ,United States,-96.5544,31.6688,49.65,487.68,541.02,-0.33,14,0
3c671a,DLH460  ,Germany,-80.498,25.936,103.06,1021.08,1097.28,-4.55,14,0
a63a76,N500FJ  ,United States,-98.4098,32.5801,240.47,8534.4,8938.26,0.0,14,0
aa3103,N756HA  ,United States,-83.622,29.9113,194.62,13106.4,13586.46,-0.33,14,0
a4019e,N3573Q  ,United States,-72.5084,42.1677,41.54,822.96,693.42,0.65,14,0
a3b90e,UPS2908 ,United States,-89.5571,37.9527,214.02,10980.42,11186.16,0.0,14,1
a4fa89,N42NY   ,United States,-73.8391,40.8958,78.64,358.14,274.32,0.98,14,0
ae626f,BLZR219 ,United States,-98.1439,27.0881,133.73,2705.1,2849.88,0.0,14,0
a58f6a,N4577   ,United States,-86.0893,41.2657,56.5,914.4,868.68,1.3,14,0
a4d97e,SKW3486 ,United States,-122.2978,45.6089,137.38,2827.02,2834.64,-5.2,14,1
aa7a1f,RPA3626 ,United States,-82.1336,29.2214,222.53,7269.48,7604.76,-13.98,14,1
abfd0a,N87140  ,United States,-80.0729,26.6067,41.31,106.68,167.64,3.9,14,0
aa8114,UAL1736 ,United States,-122.5513,37.494,207.0,11582.4,11864.34,0.0,14,0
a666cd,SKW6409 ,United States,-96.9759,41.1007,203.3,9753.6,10020.3,-0.33,14,0
a40cdf,LXJ360  ,United States,-73.7465,40.8245,103.1,1272.54,1165.86,0.33,14,0
ace7aa,SWA3021 ,United States,-112.9953,33.281,251.82,11887.2,12397.74,0.0,14,0
a83f30,QXE2153 ,United States,-115.6084,43.8978,203.46,6278.88,6446.52,11.38,14,0
a7cfb7,EDV5156 ,United States,-73.862,40.7707,3.86,,,,14,0
a8460b,N632K   ,United States,-105.3312,40.253,44.7,3139.44,3261.36,0.98,14,0
a6ec11,N545SB  ,United States,-96.7661,34.4848,138.02,975.36,1036.32,-5.2,14,0
a533bd,UAL535  ,United States,-121.9277,37.3608,29.32,,,,14,0
a2104a,N232DS  ,United States,-114.7129,35.7545,53.79,2247.9,2324.1,0.0,14,0
c02ec1,ACA106  ,Canada,-79.6158,43.6639,10.8,,,,14,0
ab0446,LTA809  ,United States,-78.6831,34.7204,71.34,708.66,822.96,-2.6,14,0
abadc0,SWA3137 ,United States,-115.3628,35.2601,211.8,7924.8,8260.08,0.33,14,0
a21c8c,GPD235  ,United States,-72.0492,41.2567,138.74,1737.36,1600.2,-0.33,14,6
aa57df,AAL112  ,United States,-79.1027,26.3904,247.28,7246.62,7635.24,8.13,14,3
a4c662,N4068G  ,United States,-95.2444,30.1442,36.62,60.96,53.34,0.98,14,7
a3a67b,UPS2902 ,United States,-92.6499,37.4798,216.39,10980.42,11262.36,0.0,14,1
ac3751,SWA1888 ,United States,-97.6597,30.2036,0.0,,,,14,0
c07e32,ACA1114 ,Canada,-87.5609,47.7007,211.81,8229.6,7947.66,0.0,14,3
c07e33,ACA417  ,Canada,-77.5857,44.5556,219.19,8763.0,8496.3,-10.08,14,0
a390b1,N329KS  ,United States,-78.0552,43.1464,67.4,2072.64,1920.24,-2.6,14,0
a4c668,N4068N  ,United States,-79.9934,35.001,64.67,2133.6,2133.6,-1.63,14,0
abfd23,SWA2216 ,United States,-88.6351,39.8422,267.0,9334.5,9509.76,-12.03,14,0
a533ca,UPS5358 ,United States,-91.5248,30.7773,268.85,10668.0,11102.34,0.0,14,0
ac97e4,AAL2638 ,United States,-82.1998,35.0677,204.0,10972.8,11247.12,0.0,14,0
abc7d3,SFY115  ,United States,-80.3333,27.6256,42.8,373.38,419.1,-2.93,14,0
a46f75,SLH385  ,United States,-98.0828,41.0468,224.35,9387.84,9585.96,-5.2,14,0
a45c45,N380LA  ,United States,-95.4059,32.2087,43.41,762.0,815.34,0.33,14,169
a60670,N488BF  ,United States,-85.4654,34.5279,94.38,2225.04,2339.34,0.33,14,0
ac0a22,AAL1373 ,United States,-83.575,27.428,265.53,10668.0,11209.02,0.0,14,0
a2dffc,N28455  ,United States,-87.8927,30.4467,57.06,121.92,358.14,-0.98,14,2
a69c52,N525JJ  ,United States,-90.346,35.7888,129.49,1615.44,1668.78,-6.83,14,0
a5cc49,N473AK  ,United States,-104.8234,38.983,41.47,1935.48,2011.68,-4.88,14,0
a2dffe,UAL1590 ,United States,-86.296,34.0804,238.17,9753.6,10073.64,-0.33,14,1
a1f00e,MXY782  ,United States,-76.9798,37.8619,229.65,11277.6,11353.8,-0.33,14,0
a5e64e,N48AP   ,United States,-100.5422,34.7839,106.3,4823.46,5036.82,0.0,14,0
a64ce6,DAL492  ,United States,-105.9744,38.7893,253.54,10668.0,11094.72,0.0,14,0
a150d8,N184PL  ,United States,-121.8188,45.707,65.8,1188.72,1143.0,6.18,14,0
c0853f,ACA615  ,Canada,-75.7373,45.3289,218.85,10972.8,10629.9,0.0,14,1
a413b9,N362    ,United States,-82.5958,34.5851,38.57,762.0,746.76,0.65,14,0
a7d6ae,LXJ604  ,United States,-81.8478,41.4161,62.19,274.32,259.08,-2.6,14,0
a2e6dd,OXF3175 ,United States,-111.4543,33.3314,64.46,929.64,922.02,-0.65,14,0
a426e0,LXJ367  ,United States,-82.4047,41.3764,157.86,6477.0,6324.6,-7.8,14,1
ac1106,N877H   ,United States,-122.2764,38.2262,67.45,38.1,22.86,-4.88,14,0
a59689,N45941  ,United States,-104.2048,40.2916,53.88,2194.56,2217.42,-0.65,14,0
ac2439,SWA802  ,United States,-86.8787,39.8465,191.91,3627.12,3634.74,-6.83,14,2
a69c49,N525J   ,United States,-81.9559,33.2196,150.74,12496.8,12839.7,0.33,14,1
c08537,ACA1074 ,Canada,-74.7644,45.0598,208.66,5943.6,5654.04,-9.43,14,0
a7e9e4,NKS536  ,United States,-106.9109,31.9463,242.32,10675.62,11216.64,-0.33,14,0
ad9db8,DAL2832 ,United States,-84.5942,33.2459,200.2,3916.68,4046.22,10.73,14,0
a9ea96,AAL1320 ,United States,-89.1623,41.7503,196.89,6309.36,6316.98,7.15,14,0
abf105,N869HR  ,United States,-111.9202,33.6157,6.59,419.1,441.96,-1.63,14,1
a7130c,,United States,-76.2185,36.8749,79.49,434.34,381.0,11.05,14,1
a6066a,N488B   ,United States,-108.7902,32.1985,213.73,12192.0,12755.88,0.0,14,0
a1acdb,RPA5665 ,United States,-73.7684,39.5537,188.82,9144.0,8999.22,0.33,14,0
ab178f,N8135G  ,United States,-97.6529,32.8255,44.17,1066.8,1104.9,0.65,14,13
a2dff5,PFA318  ,United States,-80.7457,27.4031,52.38,1028.7,1104.9,0.0,14,0
ada70c,BPX272  ,United States,-81.1012,29.1684,42.55,259.08,327.66,3.9,14,0
a9ea7d,N738TS  ,United States,-116.4002,33.895,116.65,4191.0,4351.02,5.2,14,0
a64cdb,DAL54   ,United States,-76.6584,36.6174,270.49,11277.6,11407.14,0.0,14,1
aadd5f,N8CB    ,United States,-93.8828,30.5434,224.4,9662.16,10088.88,-10.73,14,2
ab64ee,EJA833  ,United States,-112.0518,33.7007,143.59,2910.84,3032.76,15.28,14,0
a36994,EDV5345 ,United States,-90.2536,41.9867,196.89,10302.24,10416.54,-4.55,14,0
abc7f8,SFY116  ,United States,-80.4273,27.832,51.62,1066.8,1120.14,-0.33,14,0
ace7bf,EDV5011 ,United States,-82.7359,36.2343,227.04,8534.4,8709.66,0.33,14,0
ac377b,SWA1294 ,United States,-79.5491,36.8394,245.23,6629.4,6781.8,-22.43,14,0
aae465,AAL2010 ,United States,-86.6664,36.1186,6.94,,,,14,0
a390ed,DAL1529 ,United States,-84.1989,40.6875,232.14,10637.52,10652.76,5.2,14,0
a0a80e,SKW5760 ,United States,-96.8839,37.3175,254.78,11277.6,11658.6,0.0,14,2
abadf9,SWA168  ,United States,-87.7191,42.9145,116.46,1379.22,1341.12,-6.83,14,0
ae14c8,MNTNA57 ,United States,-97.4403,27.6955,61.73,129.54,167.64,0.98,14,0
a85905,N637PC  ,United States,-116.3938,34.8552,106.66,6096.0,6355.08,-5.85,14,6
adedaa,DCM7190 ,United States,-83.5508,33.7965,158.13,7627.62,7871.46,0.0,14,1
ab9a4e,ERU847  ,United States,-81.2334,28.8355,54.02,373.38,434.34,0.0,14,0
a7619b,SKW4685 ,United States,-89.8187,45.4864,293.88,8839.2,8702.04,0.0,14,1
0d10f0,VIV2199 ,Mexico,-100.1181,25.783,3.34,,,,14,0
aa57b4,N7659F  ,United States,-93.8376,42.0363,36.88,358.14,403.86,-1.63,14,0
3c4b2d,DLH498  ,Germany,-89.229,40.9907,248.27,10972.8,11109.96,0.0,14,0
0d10f6,XAZYZ   ,Mexico,-100.267,25.8475,94.33,723.9,762.0,-2.6,14,0
a4bf41,AAL1218 ,United States,-112.0017,33.4383,0.0,,,,14,5
a546c9,RPA4680 ,United States,-87.7,42.1574,173.68,2895.6,2857.5,13.98,14,0
a390da,N329MH  ,United States,-115.1365,35.9649,5.14,,,,14,0
a9f14b,N74MG   ,United States,-120.6835,38.6043,84.37,1219.2,1188.72,-2.28,14,1
a9f14c,N74MH   ,United States,-89.416,36.4396,52.46,853.44,891.54,-0.33,14,0
ae14b9,MNTNA71 ,United States,-97.4203,27.6934,74.78,220.98,243.84,-1.95,14,1
a65fae,KOW51   ,United States,-121.9934,44.6823,213.62,10096.5,10226.04,12.03,14,0
ad3d4e,AAL987  ,United States,-80.3586,25.7843,73.65,190.5,251.46,-3.58,14,1
a5a9e6,EJA464  ,United States,-74.206,41.0844,145.91,967.74,868.68,0.0,14,0
a8e479,BOG72   ,United States,-78.1066,34.5341,155.95,1554.48,1569.72,-5.2,14,0
a5f953,N484VC  ,United States,-118.203,33.7828,42.2,594.36,594.36,2.6,14,0
ad91c3,N9734W  ,United States,-87.653,41.3773,24.2,304.8,281.94,-3.9,14,0
a64ca0,WUP505  ,United States,-92.4481,39.1375,142.05,12420.6,12641.58,5.53,14,0
a8dd7a,OUA23   ,United States,-96.5973,35.4771,52.57,1470.66,1508.76,0.0,14,3
ae4a1e,RN149   ,United States,-87.1097,30.8389,108.96,1135.38,1226.82,0.0,14,1
a60631,N4879D  ,United States,-89.6753,43.3397,42.3,944.88,891.54,-2.6,14,0
a85931,QXE2220 ,United States,-122.7053,45.637,78.01,571.5,525.78,-5.53,14,0
ad2a42,N9475T  ,United States,-81.7498,41.1334,27.9,457.2,419.1,-1.3,14,0
ab9a77,N847GG  ,United States,-86.3079,36.2506,50.51,449.58,487.68,-2.93,14,0
ab048d,DAL237  ,United States,-82.5375,27.9758,2.57,,,,14,0
0d10fe,VOI7842 ,Mexico,-89.9619,39.4978,221.19,9471.66,9669.78,-3.58,14,0
a52cc8,RPA4714 ,United States,-74.1844,40.682,6.17,,,,14,0
a008aa,VTE3095 ,United States,-86.3019,39.3631,215.35,7924.8,8008.62,0.0,14,0
abb4ea,SWA1181 ,United States,-91.3367,38.8277,267.39,11269.98,11506.2,0.0,14,0
a69c01,N525FC  ,United States,-104.0341,38.5992,161.05,8039.1,8374.38,3.58,14,0
a9f123,N74KS   ,United States,-91.2376,41.6089,187.74,8168.64,8214.36,-6.83,14,0
ad3d5d,N952PC  ,United States,-121.1048,44.0985,118.96,4221.48,4282.44,14.63,14,0
a9b4de,UAL496  ,United States,-87.5511,28.5597,269.25,11277.6,11811.0,0.0,14,0
ac379a,SWA271  ,United States,-107.2376,35.5106,219.85,11582.4,12085.32,0.0,14,0
acd4d7,DAL1166 ,United States,-73.97,40.5676,164.15,4488.18,4320.54,-8.13,14,0
acbaae,WUP948  ,United States,-109.2372,36.2327,214.27,13106.4,13578.84,-0.33,14,0
a2239c,N237MH  ,United States,-74.1121,40.6961,48.02,152.4,53.34,-0.65,14,0
af8420,GUMP07  ,United States,-86.4709,32.7234,29.36,2979.42,3108.96,0.0,14,0
3c656b,OCN64   ,Germany,-82.5367,27.9757,0.77,,,,14,0
a5cc13,UAL517  ,United States,-107.2613,32.021,251.3,10668.0,11209.02,0.33,14,0
ae4a0b,TEXN130 ,United States,-87.2158,30.3895,57.99,365.76,426.72,-0.33,14,0
ad3d84,EJA952  ,United States,-82.4693,27.4115,92.33,617.22,678.18,-5.53,14,0
4cc27f,ICE631  ,Iceland,-67.7211,46.7495,215.48,10363.2,9906.0,-0.33,14,0
a390d5,N329MC  ,United States,-81.1839,28.1053,198.96,13716.0,14241.78,0.0,14,1
a3ecce,LXJ352  ,United States,-91.8016,31.9904,246.69,13716.0,14097.0,0.0,14,0
a5df2e,N478DS  ,United States,-81.1964,31.4918,60.05,1912.62,1981.2,0.0,14,171
a390d3,N329MA  ,United States,-122.5073,45.3732,56.82,487.68,419.1,-0.98,14,0
a69c14,LXJ525  ,United States,-77.4841,36.5815,228.23,13708.38,13837.92,0.65,14,1
a3a65f,AAL2829 ,United States,-96.7742,37.8917,213.54,10972.8,11315.7,0.0,14,0
ae4a23,SH204   ,United States,-86.8359,31.384,117.88,1912.62,2011.68,-0.33,14,0
ac247a,SWA1549 ,United States,-90.2301,30.0516,72.74,228.6,297.18,-4.55,14,1
ae0248,HYDRA17 ,United States,-86.783,30.5397,92.88,2964.18,3101.34,0.33,14,0
a39e0c,ENY3929 ,United States,-118.5731,38.7043,236.77,9753.6,10081.26,0.0,14,0
a5c061,N47SR   ,United States,-96.8672,32.673,79.51,1005.84,1066.8,-3.58,14,0
a9af80,SBE723  ,United States,-81.4897,35.7569,194.5,3299.46,3314.7,-10.08,14,0
adf569,N999PT  ,United States,-120.3748,44.1487,102.71,3505.2,3543.3,-5.85,14,5
a2e81c,N287BG  ,United States,-81.7648,28.7913,47.72,213.36,327.66,-1.3,14,0
acd56e,LTA926  ,United States,-78.7901,34.6073,60.05,1333.5,1333.5,0.0,14,7
acce96,N924S   ,United States,-91.3888,30.1511,217.36,3268.98,3406.14,0.0,14,0
abb595,SWA2296 ,United States,-91.8267,35.586,215.02,10972.8,11315.7,0.0,14,2
a82047,N62218  ,United States,-80.3834,25.9886,49.39,670.56,739.14,2.6,14,0
a1b519,SKW5387 ,United States,-93.609,35.703,213.47,10668.0,11026.14,-0.33,14,0
ac22fb,EJA881  ,United States,-98.4804,34.0409,229.32,7010.4,7307.58,0.0,14,0
a8d0b9,N6671D  ,United States,-89.659,34.3624,92.14,2834.64,2910.84,0.0,14,5
a5707c,N45HK   ,United States,-94.0952,36.3995,67.45,510.54,541.02,-4.23,14,0
a4280e,N367TZ  ,United States,-91.2866,30.1121,73.58,2819.4,2941.32,0.0,14,1
a6f380,SCU6    ,United States,-96.0483,35.6907,62.46,861.06,883.92,-0.33,14,0
a8dcee,NKS271  ,United States,-80.1487,26.2506,146.56,1912.62,1996.44,16.91,14,0
a69061,JIA5273 ,United States,-97.4975,31.1738,240.54,8534.4,8953.5,0.33,14,0
a69060,SIS522  ,United States,-111.6294,41.1355,212.42,12192.0,12542.52,0.33,14,1
acd55e,N926KJ  ,United States,-80.8567,34.2905,84.36,1493.52,1501.14,0.0,14,0
a21ba7,N235FY  ,United States,-80.7105,28.334,43.68,274.32,312.42,-0.65,14,0
a368b4,ERU319  ,United States,-81.3601,29.659,81.04,2049.78,2148.84,-0.65,14,1
a368b2,EPI599  ,United States,-80.8445,28.973,42.64,1005.84,1074.42,-5.2,14,1
a57093,JRT45   ,United States,-92.8609,33.9975,239.31,12489.18,12870.18,0.0,14,0
a94c7b,DAL2170 ,United States,-73.8955,40.6104,125.21,1470.66,1348.74,16.26,14,1
a4a095,AVA190  ,United States,-80.2235,26.0773,64.82,251.46,312.42,-3.9,14,0
a092c8,N136PH  ,United States,-114.6651,35.9356,61.91,1219.2,1249.68,-0.65,14,0
a34ea4,VJA312  ,United States,-73.1456,40.9283,225.96,6697.98,6507.48,-4.55,14,0
a70057,JCY500  ,United States,-78.1943,42.0423,265.53,12504.42,12344.4,0.0,14,0
ad8b5f,TG47    ,United States,-104.2558,38.5215,58.66,2270.76,2339.34,-1.95,14,1
a6f35c,EJA547  ,United States,-91.1611,30.5206,94.33,228.6,274.32,13.66,14,0
a3ee0b,UPS2020 ,United States,-94.004,33.831,251.15,11285.22,11650.98,0.0,14,0
c01074,ACA81   ,Canada,-77.2204,45.2266,240.23,12192.0,11894.82,-0.65,14,0
ad8b92,N972FB  ,United States,-102.2726,37.2396,187.58,13716.0,14112.24,0.33,14,2
a17847,AAY871  ,United States,-82.2205,29.9066,228.78,11582.4,12085.32,-0.33,14,0
