icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
a6a739,LXJ528  ,United States,1762987740,1762987740,-81.0503,26.7771,3901.44,False,181.3,75.37,-5.85,,4107.18,1173,False,0
a5d4aa,N475LC  ,United States,1762987741,1762987741,-90.7583,35.4591,3688.08,False,180.65,112.26,-10.73,,3810.0,3012,False,0
a8d489,UAL1055 ,United States,1762987740,1762987740,-106.6018,35.1406,10668.0,False,254.36,100.61,0.33,,11163.3,,False,0
a3462b,N31TK   ,United States,1762987741,1762987741,-89.193,41.1589,5227.32,False,221.61,86.54,-11.7,,5257.8,0276,False,0
a033dd,N112CK  ,United States,1762987740,1762987740,-88.1594,30.8574,8724.9,False,131.08,232.82,-3.9,,9098.28,4142,False,0
a1afec,MXY504  ,United States,1762987740,1762987740,-79.7404,28.8965,10096.5,False,202.19,217.45,-2.93,,10568.94,2003,False,0
a19003,N20DP   ,United States,1762987740,1762987740,-84.7264,36.2966,2590.8,False,72.68,266.35,0.33,,2606.04,,False,0
a32c1e,SKW116X ,United States,1762987740,1762987740,-98.1727,35.6136,4198.62,False,167.96,103.1,-4.55,,4389.12,,False,0
a9da3b,N734DJ  ,United States,1762987740,1762987740,-81.3461,27.2296,7650.48,False,218.98,252.08,-8.13,,8046.72,,False,0
a033f9,DAL423  ,United States,1762987557,1762987557,-111.9969,40.7871,,True,49.39,354.38,,,,5725,False,0
a5cf19,UAL2289 ,United States,1762987740,1762987740,-90.5351,35.3404,11582.4,False,215.36,244.23,0.0,,11917.68,7057,False,0
ad3285,N95CE   ,United States,1762987740,1762987741,-88.7409,34.6409,12192.0,False,212.68,227.74,0.33,,12550.14,6720,False,0
a549e9,N44SW   ,United States,1762987739,1762987739,-97.4174,30.0302,12192.0,False,191.5,216.04,-0.33,,12733.02,0533,False,0
a22669,MXY762  ,United States,1762987741,1762987741,-85.762,39.0552,8945.88,False,208.16,351.33,-8.78,,9083.04,0662,False,0
a0d344,,United States,1762987716,1762987716,-104.675,39.8607,,True,7.72,270.0,,,,,False,0
a0d32e,N152SA  ,United States,1762987740,1762987740,-104.6192,40.4715,1653.54,False,46.07,113.7,1.63,,1699.26,,False,0
a9ed93,N739MF  ,United States,1762987497,1762987507,-122.3037,47.082,426.72,False,38.69,125.8,-2.28,,388.62,,False,0
a20c44,ENY3721 ,United States,1762987740,1762987740,-84.3143,34.7006,8511.54,False,224.77,185.38,6.5,,8793.48,,False,0
a0835d,RPA4776 ,United States,1762987740,1762987740,-76.9407,38.682,944.88,False,101.36,291.75,0.0,,891.54,1412,False,0
a549da,N44SF   ,United States,1762987740,1762987740,-88.927,40.4836,,True,5.92,343.12,,,,,False,0
a1a3a9,JBU1965 ,United States,1762987737,1762987737,-68.2085,31.1879,10043.16,False,234.27,168.34,-0.33,,10416.54,,False,0
a03fff,AAL1236 ,United States,1762987740,1762987740,-86.7654,38.1048,9753.6,False,203.62,257.9,0.0,,9944.1,3311,False,0
a669ce,N512KR  ,United States,1762987740,1762987740,-83.8712,36.3872,7170.42,False,227.45,120.74,-7.8,,7330.44,,False,0
a57f42,SWA2801 ,United States,1762987740,1762987740,-93.3377,37.3598,11887.2,False,249.61,133.66,0.33,,12207.24,,False,0
a3a977,N335MB  ,United States,1762987740,1762987740,-120.3217,45.1524,11986.26,False,197.95,327.63,-4.88,,12092.94,,False,0
a046eb,N117HH  ,United States,1762987740,1762987740,-100.8909,31.217,11277.6,False,240.36,126.21,-0.33,,11780.52,,False,0
a2d6a9,AAY1631 ,United States,1762987738,1762987738,-109.8471,35.0088,10363.2,False,212.51,274.16,0.0,,10858.5,7360,False,0
abeb9f,SWA2278 ,United States,1762987740,1762987740,-99.784,32.4346,10363.2,False,212.28,253.67,0.0,,10835.64,5137,False,0
a0df3c,VTE3340 ,United States,1762987740,1762987740,-105.572,39.3622,6050.28,False,205.56,65.29,-10.08,,6271.26,,False,0
a07c57,N130MU  ,United States,1762987738,1762987739,-82.8499,39.8783,541.02,False,59.22,325.62,-1.63,,502.92,,False,0
a57300,N450KC  ,United States,1762987740,1762987741,-91.1111,41.4147,2377.44,False,72.7,337.97,0.33,,2392.68,,False,0
a52fe1,N433SP  ,United States,1762987739,1762987740,-73.396,40.7954,670.56,False,56.11,31.5,0.98,,571.5,,False,0
abf29f,SWA276  ,United States,1762987740,1762987740,-87.4406,36.0546,6210.3,False,191.9,256.04,10.73,,6377.94,,False,0
a3dcc2,AAL1208 ,United States,1762987741,1762987741,-98.7262,34.1331,7315.2,False,213.81,129.43,0.0,,7658.1,,False,0
a70f11,JBU47   ,United States,1762987740,1762987740,-80.9252,34.4689,10980.42,False,219.26,206.02,0.33,,11292.84,1537,False,0
a02cf1,RPA4562 ,United States,1762987740,1762987740,-81.2453,39.84,4876.8,False,165.88,261.62,0.0,,4792.98,2711,False,0
c2b3c3,CFC3378 ,Canada,1762987740,1762987740,-93.9066,43.532,7932.42,False,276.13,135.83,0.0,,7985.76,,False,0
a153c1,FDX336  ,United States,1762987740,1762987740,-92.3552,38.0675,10370.82,False,214.74,322.69,0.0,,10660.38,5110,False,0
a9da44,N734DT  ,United States,1762987685,1762987685,-116.7561,33.943,1981.2,False,40.13,270.0,0.0,,2034.54,,False,0
a789b4,JIA5117 ,United States,1762987740,1762987740,-88.7342,37.2499,10668.0,False,252.92,48.46,-0.98,,10942.32,2767,False,0
a69f39,N526AA  ,United States,1762987740,1762987740,-80.3467,27.2185,693.42,False,58.27,166.21,-0.98,,739.14,,False,0
a656b0,N50728  ,United States,1762987493,1762987494,-94.143,41.8083,419.1,False,31.45,356.25,-2.28,,449.58,,False,0
a669e9,N512LT  ,United States,1762987740,1762987740,-82.4982,35.2422,1943.1,False,89.64,246.67,0.33,,1958.34,,False,0
ad328a,N95CK   ,United States,1762987740,1762987740,-85.9485,35.492,3909.06,False,163.16,105.92,-0.98,,3992.88,,False,0
a0d315,N152RA  ,United States,1762987710,1762987710,-87.1979,39.286,541.02,False,43.27,162.0,2.28,,533.4,,False,0
a39fb1,UAL1555 ,United States,1762987740,1762987740,-79.041,39.012,9753.6,False,175.93,274.36,0.0,,9768.84,,False,0
a9f41d,N740SC  ,United States,1762987740,1762987740,-120.1593,36.9217,2125.98,False,119.39,128.35,0.0,,2164.08,,False,0
a0d374,AAL2198 ,United States,1762987740,1762987740,-100.8734,34.279,10058.4,False,247.29,98.01,0.33,,10507.98,,False,0
ab17ba,VWA109  ,United States,1762987724,1762987724,-111.9378,32.9821,518.16,False,44.27,141.13,-5.53,,525.78,,False,0
a74a5a,SWA2363 ,United States,1762987582,1762987582,-87.7578,41.7912,,True,8.23,61.88,,,,3712,False,0
c06c5b,CGPAW   ,Canada,1762987740,1762987741,-73.148,45.5195,1775.46,False,139.56,10.19,-4.55,,1584.96,1476,False,0
a9b7f6,AAL418  ,United States,1762987739,1762987739,-86.8978,32.7801,11574.78,False,199.73,318.55,0.0,,11932.92,1231,False,0
a9a4c2,NKS380  ,United States,1762987740,1762987740,-80.3144,26.0666,762.0,False,110.62,90.8,-5.85,,845.82,7426,False,0
a46665,NWX382  ,United States,1762987738,1762987738,-97.8225,32.4468,441.96,False,45.58,16.39,3.25,,457.2,,False,0
a9da13,N734BU  ,United States,1762987483,1762987539,-96.5897,33.2005,243.84,False,32.43,181.82,-1.95,,274.32,7212,False,0
a20c6d,N231CD  ,United States,1762987740,1762987740,-120.3984,35.1979,1036.32,False,78.32,279.83,0.65,,1104.9,,False,0
a9ed2c,N739HC  ,United States,1762987741,1762987741,-84.1951,39.591,1402.08,False,46.37,33.69,-0.65,,525.78,,False,0
a834f0,N628LA  ,United States,1762987740,1762987740,-111.5248,33.3609,1150.62,False,54.04,358.36,-2.6,,1173.48,,False,0
a691db,N522RH  ,United States,1762987740,1762987740,-97.3173,32.3995,3154.68,False,89.17,293.46,0.33,,3307.08,,False,0
a9ed2e,N739HE  ,United States,1762987740,1762987740,-121.6714,36.9086,1699.26,False,58.22,27.92,-1.3,,1684.02,,False,0
a82dfb,QXE2197 ,United States,1762987738,1762987739,-108.7607,45.857,2712.72,False,134.27,270.0,11.38,,2773.68,,False,0
a9a4aa,N720ML  ,United States,1762987740,1762987740,-119.8679,38.1763,12176.76,False,261.54,79.57,6.5,,12496.8,,False,0
a32024,N300JK  ,United States,1762987740,1762987740,-95.5963,29.6423,1577.34,False,125.62,47.49,-10.08,,1676.4,0662,False,0
a7778b,N580SU  ,United States,1762987484,1762987486,-94.588,32.4449,2263.14,False,75.27,77.77,-1.95,,2301.24,,False,0
a1a3cc,JBU83   ,United States,1762987739,1762987740,-81.186,28.4605,1996.44,False,147.14,180.6,-7.8,,2095.5,2432,False,0
a7faad,JBU1168 ,United States,1762987733,1762987733,-73.7796,40.6508,,True,4.12,126.56,,,,4110,False,0
a3332e,N305PD  ,United States,1762987740,1762987740,-110.7643,32.1139,1234.44,False,28.81,91.02,0.65,,1280.16,,False,0
a1f33c,N2247T  ,United States,1762987740,1762987740,-84.4604,38.144,2705.1,False,83.35,165.71,0.0,,2689.86,,False,0
aa7aeb,SWA150  ,United States,1762987489,1762987489,-106.6143,35.0463,,True,2.83,343.12,,,,,False,0
a7b444,LXJ596  ,United States,1762987740,1762987740,-105.7819,34.37,13106.4,False,214.15,272.07,-0.65,,13609.32,3435,False,0
a0d36d,UPS5758 ,United States,1762987740,1762987740,-98.4983,29.5527,304.8,False,62.67,131.67,-4.23,,327.66,3210,False,0
a19c8e,N2025X  ,United States,1762987740,1762987740,-121.354,44.0706,1722.12,False,67.88,154.41,-0.65,,1714.5,,False,0
c023e4,CJ2000  ,Canada,1762987739,1762987739,-90.6918,30.0639,12496.8,False,260.91,16.61,0.0,,12961.62,,False,0
a7c779,N600CH  ,United States,1762987740,1762987740,-81.2679,29.1418,10668.0,False,219.85,340.17,0.0,,11163.3,2262,False,0
a2c3ac,N2776E  ,United States,1762987740,1762987740,-81.8713,33.174,853.44,False,42.29,350.19,0.65,,876.3,,False,0
a81abe,JBU2322 ,United States,1762987740,1762987740,-79.1763,27.4257,6827.52,False,226.69,43.62,6.18,,7185.66,,False,0
a273f5,UAL674  ,United States,1762987740,1762987740,-89.5479,35.8286,10972.8,False,207.45,246.93,0.0,,11277.6,2707,False,0
a45f64,DAL1035 ,United States,1762987479,1762987479,-100.5297,39.3337,11262.36,False,266.02,107.56,2.28,,11620.5,,False,0
a3efa2,UAL348  ,United States,1762987740,1762987740,-96.0214,32.4052,10972.8,False,212.14,286.19,0.0,,11414.76,4035,False,0
a57f04,UAL1840 ,United States,1762987740,1762987741,-104.5005,39.8436,3299.46,False,152.79,180.39,-0.98,,3421.38,3171,False,0
a3331b,N305NK  ,United States,1762987606,1762987606,-117.6288,33.9812,243.84,False,33.1,212.95,-11.38,,297.18,,False,0
a0836c,VJA132  ,United States,1762987740,1762987741,-75.8372,40.7641,11910.06,False,203.2,252.16,2.28,,11742.42,1101,False,0
a33339,EDV4726 ,United States,1762987740,1762987741,-82.2744,41.8648,3771.9,False,193.16,104.81,-8.13,,3642.36,3657,False,0
a45f59,DAL2377 ,United States,1762987740,1762987740,-98.534,42.4102,11887.2,False,269.02,85.06,0.0,,12100.56,7727,False,0
a94de3,AJI435  ,United States,1762987740,1762987740,-90.8721,32.0639,8534.4,False,185.83,241.02,0.0,,8930.64,,False,0
a2cff2,N280WC  ,United States,1762987740,1762987740,-95.7572,35.7183,6736.08,False,199.02,193.61,21.46,,7002.78,,False,0
a2e9fd,SWA2083 ,United States,1762987740,1762987740,-94.7719,39.0689,1158.24,False,102.69,13.62,0.33,,1203.96,0732,False,0
a1ec57,MXY818  ,United States,1762987740,1762987740,-80.7869,34.4376,10675.62,False,231.51,8.56,0.0,,10972.8,1507,False,0
a32c3e,AAL2444 ,United States,1762987739,1762987739,-97.6471,34.6658,9197.34,False,220.56,176.66,-4.55,,9601.2,0502,False,0
a4795e,DSU24   ,United States,1762987732,1762987740,-90.738,33.7713,281.94,False,60.2,0.98,0.65,,320.04,1200,False,0
ac37bd,SWA451  ,United States,1762987740,1762987740,-83.4353,35.4016,8534.4,False,199.56,281.6,0.0,,8778.24,,False,0
a33332,N305PH  ,United States,1762987739,1762987739,-77.3861,38.5566,426.72,False,66.38,181.33,-0.65,,365.76,,False,0
a153de,EDV5464 ,United States,1762987740,1762987740,-73.8601,40.7984,167.64,False,66.97,211.49,-3.25,,83.82,3455,False,0
ab3a0c,UAL2445 ,United States,1762987740,1762987740,-86.958,35.9428,9753.6,False,207.08,228.83,0.0,,10027.92,2125,False,0
a20c71,N231CH  ,United States,1762987740,1762987740,-82.2032,28.5303,1249.68,False,77.36,193.85,0.33,,1333.5,,False,0
ab04bb,EJA809  ,United States,1762987740,1762987740,-122.181,47.3775,3307.08,False,151.38,303.64,-5.2,,3261.36,,False,0
a98a21,N7134L  ,United States,1762987730,1762987731,-89.3962,37.8081,3048.0,False,77.02,105.89,0.33,,2910.84,,False,0
a94ddc,N699TP  ,United States,1762987740,1762987741,-78.7456,35.8579,4267.2,False,107.45,295.83,-4.23,,4305.3,3621,False,0
a63199,RQJ8    ,United States,1762987731,1762987731,-81.202,32.1216,,True,9.26,180.0,,,,,False,0
a6090b,N48823  ,United States,1762987741,1762987741,-117.5082,33.8563,1066.8,False,39.37,107.49,1.95,,1082.04,,False,0
a86a61,EJA641  ,United States,1762987739,1762987740,-89.7778,41.5009,12192.0,False,179.18,299.21,0.0,,12291.06,6075,False,0
a954d5,N700CW  ,United States,1762987740,1762987740,-96.2385,32.9301,853.44,False,70.83,281.31,0.0,,883.92,,False,0
a286ed,FDX762  ,United States,1762987740,1762987740,-85.4088,31.3363,10675.62,False,260.32,138.85,0.0,,11087.1,0765,False,0
a52fb2,EJA433  ,United States,1762987737,1762987738,-90.8604,31.6483,10469.88,False,213.67,353.92,5.2,,10881.36,,False,0
a0704a,N12713  ,United States,1762987739,1762987739,-82.7487,27.9632,30.48,False,36.01,269.18,-1.95,,83.82,,False,0
a60919,N4883G  ,United States,1762987740,1762987740,-91.0366,30.0614,754.38,False,30.82,194.5,2.28,,807.72,,False,0
a393b1,N33CJ   ,United States,1762987740,1762987740,-112.4039,39.0596,12192.0,False,187.56,259.09,-0.33,,12611.1,,False,0
a8712a,JBU2274 ,United States,1762987741,1762987741,-82.6561,29.1524,7680.96,False,217.21,352.93,6.83,,8054.34,3331,False,0
a45f48,MWT381  ,United States,1762987741,1762987741,-101.6043,43.9387,6888.48,False,226.85,93.77,7.8,,7056.12,,False,0
c0602f,CGKLA   ,Canada,1762987740,1762987740,-95.5976,48.3591,13106.4,False,200.2,302.83,0.0,,13022.58,5751,False,0
aaddd7,N8GX    ,United States,1762987740,1762987740,-94.2362,36.2188,1828.8,False,87.43,244.19,0.0,,1866.9,,False,0
a66a84,SKW6469 ,United States,1762987740,1762987740,-103.2317,37.1757,10363.2,False,202.6,254.23,0.0,,10797.54,2632,False,0
a7f44d,SKW5929 ,United States,1762987741,1762987741,-105.5496,40.5938,7139.94,False,222.06,115.38,-7.8,,7383.78,,False,0
ac52ee,ASH6258 ,United States,1762987740,1762987740,-76.928,36.4427,9753.6,False,218.53,191.68,0.33,,9928.86,6274,False,0
a8c4e5,WUP664  ,United States,1762987740,1762987740,-82.7839,27.899,830.58,False,90.75,176.1,0.0,,906.78,,False,0
ab7b8c,UAL1641 ,United States,1762987740,1762987740,-84.8204,39.078,9883.14,False,204.84,335.04,-5.2,,10005.06,0711,False,0
aceb61,SWA8849 ,United States,1762987575,1762987589,-87.7474,41.7873,,True,6.43,45.0,,,,,False,0
a19fbe,N20312  ,United States,1762987739,1762987740,-85.0595,38.1912,1371.6,False,40.8,283.86,0.98,,1341.12,,False,0
a349be,JBU575  ,United States,1762987740,1762987740,-79.5099,36.644,10972.8,False,206.08,231.38,0.0,,11170.92,7153,False,0
abd254,SWA3561 ,United States,1762987740,1762987740,-95.213,38.9524,2918.46,False,147.14,47.83,-6.83,,3009.9,6261,False,0
ad2573,SWA2986 ,United States,1762987740,1762987740,-113.3321,33.5515,9471.66,False,202.11,282.2,5.53,,9928.86,,False,0
ac4bfe,SWA609  ,United States,1762987738,1762987739,-114.1162,33.9044,12192.0,False,211.99,286.06,0.0,,12710.16,7406,False,0
899082,EVA683  ,Taiwan,1762987666,1762987678,-87.8958,41.9674,,True,8.23,90.0,,,,,False,0
a7a4e6,ASA3    ,United States,1762987740,1762987740,-80.0484,40.4552,10363.2,False,164.38,300.26,0.0,,10241.28,2160,False,0
ade8ff,DAL689  ,United States,1762987740,1762987740,-80.4146,38.6172,9753.6,False,180.43,314.77,0.33,,9806.94,,False,0
adcef5,N9890K  ,United States,1762987740,1762987740,-82.58,35.1995,2712.72,False,83.4,51.01,-2.93,,2750.82,,False,0
a01f73,RPA4423 ,United States,1762987696,1762987696,-77.6808,34.6312,2125.98,False,153.29,184.62,-10.73,,2659.38,2314,False,0
a82791,N62407  ,United States,1762987741,1762987741,-121.24,44.5565,1402.08,False,32.7,109.29,-4.23,,1341.12,,False,0
89907c,EVA050  ,Taiwan,1762987740,1762987740,-113.8998,43.9649,11887.2,False,273.34,115.89,0.33,,12123.42,,False,0
a06cd6,N12630  ,United States,1762987737,1762987739,-86.2416,32.8415,2682.24,False,48.0,19.41,-0.65,,2766.06,7354,False,0
4d0107,CLX261  ,Luxembourg,1762987740,1762987741,-81.3499,29.7329,11887.2,False,245.21,356.99,0.0,,12397.74,5461,False,0
ac52ff,SWA748  ,United States,1762987741,1762987741,-103.1759,33.0596,11277.6,False,251.58,122.81,0.0,,11811.0,,False,0
adc2a4,NKS703  ,United States,1762987740,1762987740,-75.2411,38.767,8564.88,False,183.9,208.21,5.53,,8519.16,,False,0
a97ae6,EJM71   ,United States,1762987740,1762987740,-74.6309,39.8811,5539.74,False,211.75,37.4,14.63,,5394.96,,False,0
a7f445,UPS217  ,United States,1762987583,1762987585,-72.2436,37.9471,11277.6,False,299.27,60.44,-0.33,,11300.46,,False,0
ad0b5e,EDG94   ,United States,1762987740,1762987740,-87.6287,31.2822,12489.18,False,277.45,101.23,0.0,,12931.14,1313,False,0
a8011f,N6148W  ,United States,1762987740,1762987741,-71.3947,42.0036,822.96,False,54.35,40.78,1.3,,723.9,,False,0
adc2a7,AAL1888 ,United States,1762987740,1762987741,-88.2421,35.0834,11277.6,False,250.61,73.05,0.0,,11574.78,2210,False,0
ad1271,N941SB  ,United States,1762987738,1762987739,-87.9217,30.7336,1440.18,False,75.54,73.79,-0.33,,1493.52,2534,False,0
a42a91,FFT2339 ,United States,1762987740,1762987740,-78.7427,37.391,10972.8,False,205.47,216.76,0.0,,11117.58,7116,False,0
abd26b,SWA2352 ,United States,1762987740,1762987740,-95.2112,38.7561,12496.8,False,207.57,10.28,0.0,,12786.36,7434,False,0
ac9b8d,N911MZ  ,United States,1762987521,1762987521,-80.2503,25.9983,-15.24,False,28.29,90.0,-1.95,,22.86,,False,0
a20fa3,CXK619  ,United States,1762987740,1762987740,-97.1062,32.5612,708.66,False,48.57,216.38,-0.33,,739.14,,False,0
ad0b87,N94HJ   ,United States,1762987740,1762987740,-83.6074,32.9431,1470.66,False,46.07,16.21,0.65,,1516.38,,False,0
a0261f,N10897  ,United States,1762987741,1762987741,-104.6061,39.3608,2560.32,False,55.15,8.58,-2.93,,2636.52,,False,0
a1a924,RPA5725 ,United States,1762987740,1762987740,-72.3347,41.5346,5791.2,False,224.08,74.14,0.0,,5593.08,6601,False,0
ac9b93,N911NE  ,United States,1762987740,1762987740,-95.4207,34.8047,510.54,False,61.55,167.94,0.0,,548.64,,False,0
869210,ANA111  ,Japan,1762987658,1762987658,-87.8892,41.9702,,True,8.75,90.0,,,,,False,0
a6ba87,N5322P  ,United States,1762987733,1762987739,-118.0485,34.1186,365.76,False,46.97,118.81,-1.63,,342.9,,False,0
a0d6a8,EDV5247 ,United States,1762987741,1762987741,-84.4249,33.6366,,True,9.26,84.38,,,,,False,0
a9ddbd,N735BF  ,United States,1762987740,1762987740,-122.3556,45.301,731.52,False,65.93,249.44,-0.65,,655.32,,False,0
a73afc,N565RH  ,United States,1762987740,1762987740,-83.2359,38.0968,12496.8,False,239.01,59.18,0.0,,12626.34,7413,False,0
a13f2c,N18JS   ,United States,1762987740,1762987740,-111.657,33.9007,1447.8,False,88.22,138.78,-1.63,,1516.38,,False,0
ad0b98,N94JA   ,United States,1762987740,1762987740,-82.6064,27.3819,1303.02,False,62.89,336.37,0.98,,1356.36,6643,False,0
a7da55,N605FF  ,United States,1762987740,1762987740,-117.4254,33.9325,525.78,False,51.45,101.53,-0.65,,518.16,,False,0
a2ea82,N2871L  ,United States,1762987740,1762987740,-84.8046,33.8096,1158.24,False,71.49,256.26,0.0,,1203.96,,False,0
a1460a,SKW3209 ,United States,1762987740,1762987740,-114.9649,32.1101,10363.2,False,230.77,313.01,-0.33,,10888.98,,False,0
a8c4d8,UAL941  ,United States,1762987740,1762987740,-68.8997,45.5576,11582.4,False,215.45,236.69,0.0,,11209.02,2406,False,0
aceb76,EDV5556 ,United States,1762987740,1762987740,-81.2716,36.2511,9753.6,False,195.26,300.21,0.65,,9966.96,,False,0
c0404f,ROU1902 ,Canada,1762987386,1762987739,-92.1385,48.8051,10675.62,False,276.33,106.88,0.0,,10424.16,0025,False,0
a8013a,N6149N  ,United States,1762987740,1762987740,-82.7441,28.3194,1341.12,False,54.53,27.53,-3.25,,1463.04,7547,False,0
a6ba75,ASI928  ,United States,1762987739,1762987740,-112.2215,33.7613,1036.32,False,50.42,126.29,-0.33,,1059.18,,False,0
a42a79,N368ES  ,United States,1762987725,1762987735,-95.3654,41.2767,1036.32,False,50.93,23.2,0.65,,1051.56,0314,False,0
ad1290,N941TH  ,United States,1762987586,1762987586,-97.6455,35.5445,358.14,False,30.87,180.95,-2.6,,388.62,,False,0
a7f40f,SKW6306 ,United States,1762987740,1762987740,-74.9871,42.3098,8229.6,False,250.67,95.54,0.0,,8001.0,3517,False,0
a7da01,XLJ605  ,United States,1762987601,1762987614,-118.9331,34.223,899.16,False,80.06,264.84,-5.53,,906.78,,False,0
a68455,N519R   ,United States,1762987740,1762987740,-121.292,37.132,1813.56,False,78.26,208.25,0.0,,1821.18,,False,0
a26661,ASI145  ,United States,1762987740,1762987740,-112.056,33.6919,586.74,False,33.54,228.73,-1.63,,594.36,,False,0
a0c3c9,N1487V  ,United States,1762987740,1762987740,-118.9618,34.1668,1043.94,False,54.11,119.0,-1.3,,1051.56,,False,0
a060ae,AAL1772 ,United States,1762987740,1762987740,-98.5568,33.964,7780.02,False,225.94,126.95,-10.08,,8176.26,,False,0
a6e75b,LXJ544  ,United States,1762987740,1762987741,-82.9502,40.1868,1409.7,False,151.42,97.22,-7.8,,1356.36,,False,0
0d0874,XAPBP   ,Mexico,1762987740,1762987740,-92.3028,36.5952,12192.0,False,220.31,214.25,0.0,,12542.52,,False,0
a00c80,DAL1342 ,United States,1762987740,1762987740,-113.9403,40.8411,9867.9,False,190.86,269.54,6.5,,10203.18,3112,False,0
a2af3e,EDV5416 ,United States,1762987740,1762987740,-88.1743,39.0068,10340.34,False,247.98,70.36,6.18,,10523.22,,False,0
a13f8f,N18NR   ,United States,1762987740,1762987740,-118.5186,34.5832,2705.1,False,77.77,154.11,0.0,,2788.92,,False,0
a5ad74,N465PA  ,United States,1762987515,1762987520,-119.4543,33.2368,121.92,False,38.97,312.32,-0.33,,121.92,,False,0
a874a4,FFT3097 ,United States,1762987738,1762987738,-84.4242,33.6439,,True,0.0,0.0,,,,,False,0
c0797b,ACA1202 ,Canada,1762987740,1762987740,-80.1914,39.3464,10972.8,False,237.52,190.48,0.0,,10980.42,4433,False,0
a27989,N259GF  ,United States,1762987738,1762987738,-96.7342,40.8506,579.12,False,50.44,181.75,0.0,,609.6,0274,False,0
a6844d,EJA519  ,United States,1762987740,1762987740,-102.8153,39.245,13106.4,False,194.65,256.55,0.0,,13472.16,1617,False,0
a193cc,N200UG  ,United States,1762987739,1762987740,-77.8957,35.3528,1645.92,False,93.05,111.74,0.0,,1638.3,,False,0
a874a6,TCF644  ,United States,1762987723,1762987724,-80.7995,28.4828,1005.84,False,58.59,163.16,-0.98,,1043.94,,False,0
a73ab6,JIA5505 ,United States,1762987740,1762987741,-80.203,39.4243,8846.82,False,291.15,113.76,0.33,,8808.72,5011,False,0
a887fd,PDT5952 ,United States,1762987740,1762987740,-82.4663,35.1391,6705.6,False,193.45,261.59,0.33,,6918.96,,False,0
a55161,N4415F  ,United States,1762987740,1762987740,-90.3123,29.9575,2964.18,False,114.81,258.89,0.0,,3093.72,1016,False,0
ac17b3,AUB157  ,United States,1762987740,1762987740,-85.4148,32.3912,868.68,False,43.3,346.95,0.0,,922.02,,False,0
4d0118,CLX46L  ,Luxembourg,1762987740,1762987740,-91.8651,46.3936,10058.4,False,299.01,148.58,-0.33,,9982.2,7206,False,0
a6c120,AAL1482 ,United States,1762987740,1762987740,-99.7042,34.1911,9174.48,False,234.83,68.94,-6.5,,9593.58,,False,0
a2c93f,EDV5063 ,United States,1762987486,1762987486,-93.6465,41.5264,274.32,False,67.72,312.54,-3.25,,312.42,6056,False,0
a12c42,FDX1440 ,United States,1762987741,1762987741,-94.5787,35.1156,10370.82,False,224.83,270.66,0.0,,10751.82,0612,False,0
a1463a,AAL2377 ,United States,1762987740,1762987741,-90.9799,35.174,10066.02,False,241.43,54.28,-0.33,,10325.1,3247,False,0
a12c39,N175EW  ,United States,1762987724,1762987725,-86.6853,33.6045,480.06,False,60.23,235.09,-3.58,,518.16,1555,False,0
a0bcb2,AAL1762 ,United States,1762987740,1762987740,-111.8163,33.4412,1219.2,False,110.82,257.12,-0.33,,1257.3,,False,0
a0bcb7,CNS99   ,United States,1762987740,1762987741,-74.4122,39.0489,6705.6,False,86.55,219.94,0.0,,6591.3,1546,False,0
4d0128,CLX7    ,Luxembourg,1762987529,1762987529,-97.0261,32.8928,,True,24.69,180.0,,,,5635,False,0
ac671b,DAL626  ,United States,1762987740,1762987740,-76.1686,38.7826,10058.4,False,255.12,40.34,0.0,,10012.68,1362,False,0
a0cfec,DCM2689 ,United States,1762987740,1762987740,-82.8203,36.8028,4846.32,False,91.81,334.44,0.0,,4907.28,3065,False,0
a4e1ec,N4132J  ,United States,1762987740,1762987740,-117.6299,33.8714,845.82,False,41.85,133.51,2.93,,868.68,,False,0
a06cf3,N1264U  ,United States,1762987740,1762987740,-118.1011,33.8027,304.8,False,42.22,43.03,0.98,,281.94,,False,0
a02681,DAL1631 ,United States,1762987740,1762987741,-114.3908,36.6216,11582.4,False,203.9,211.48,0.0,,12054.84,3165,False,0
a00c5c,WUP102  ,United States,1762987740,1762987740,-71.4619,41.7117,1005.84,False,89.66,266.71,18.53,,891.54,,False,0
899039,EVA018  ,Taiwan,1762987740,1762987740,-122.7604,38.199,4876.8,False,163.34,165.22,-8.45,,4983.48,,False,0
a0267b,DAL540  ,United States,1762987740,1762987740,-115.4428,33.8121,9570.72,False,264.35,67.58,5.85,,10012.68,,False,0
a0001a,CXF1    ,United States,1762987740,1762987740,-98.9086,37.9865,13106.4,False,228.09,255.37,0.0,,13456.92,1540,False,0
ac0519,SWA2331 ,United States,1762987740,1762987741,-82.1859,27.8765,2956.56,False,163.13,47.56,0.0,,3116.58,3542,False,0
a3cf6d,UAL2855 ,United States,1762987726,1762987726,-122.3828,37.6192,,True,0.13,28.12,,,,,False,0
a49f87,UAL1559 ,United States,1762987740,1762987740,-98.2505,41.0511,11277.6,False,250.7,85.76,0.0,,11559.54,5621,False,0
406f7c,BAW81V  ,United Kingdom,1762987740,1762987741,-91.1256,33.6263,10660.38,False,259.2,49.83,-0.33,,11033.76,7375,False,0
